"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","gene_set","database"
"GO:0002762","negative regulation of myeloid leukocyte differentiation",53,0.425140908465249,1.67494632065651,0.00403222108385237,0.0212654936171429,0.0146672313540525,3163,"tags=36%, list=17%, signal=30%","6422/2200/10221/10234/55294/9444/2624/9370/4609/63976/7130/140685/5295/130733/3624/10272/9935/4057/9607","adjacent_vs_healthy","GO_BP_ranked"
"GO:0035162","embryonic hemopoiesis",24,0.544824937268487,1.78765394771778,0.00404637285852334,0.0213219357532249,0.0147061606111361,3326,"tags=50%, list=18%, signal=41%","6886/5469/7048/2624/3791/4297/6788/8563/10019/468/5087/2323","adjacent_vs_healthy","GO_BP_ranked"
"GO:0042474","middle ear morphogenesis",21,0.584094224704612,1.84785569398268,0.00405550688303468,0.0213518637513095,0.014726802543074,2253,"tags=43%, list=12%, signal=38%","5396/2260/116039/1909/130497/4669/3638/579/4487","adjacent_vs_healthy","GO_BP_ranked"
"GO:0032511","late endosome to vacuole transport via multivesicular body sorting pathway",26,-0.561417298234041,-1.8179684373112,0.00407519119412841,0.0214372398050278,0.014785688095158,4007,"tags=54%, list=22%, signal=42%","23484/51160/7251/23585/79720/8027/128866/51271/92421/93343/51510/51028/84313/51534","adjacent_vs_healthy","GO_BP_ranked"
"GO:0001660","fever generation",10,0.711657505683335,1.85464324690547,0.00410166073454131,0.0215279717344885,0.0148482677006239,2520,"tags=80%, list=14%, signal=69%","5743/3553/1910/5733/3552/8600/8792/1268","adjacent_vs_healthy","GO_BP_ranked"
"GO:1900115","extracellular regulation of signal transduction",11,0.692820590590458,1.81711620983716,0.00410637092298366,0.0215279717344885,0.0148482677006239,159,"tags=36%, list=1%, signal=36%","26585/64388/4052/2200","adjacent_vs_healthy","GO_BP_ranked"
"GO:1900116","extracellular negative regulation of signal transduction",11,0.692820590590458,1.81711620983716,0.00410637092298366,0.0215279717344885,0.0148482677006239,159,"tags=36%, list=1%, signal=36%","26585/64388/4052/2200","adjacent_vs_healthy","GO_BP_ranked"
"GO:0060122","inner ear receptor cell stereocilium organization",37,-0.509071404273796,-1.7856740768981,0.00409738888142273,0.0215279717344885,0.0148482677006239,4427,"tags=46%, list=24%, signal=35%","7007/79955/388585/645104/5357/64072/84173/9368/161497/7401/286262/10427/25987/6647/10083/643226/90410","adjacent_vs_healthy","GO_BP_ranked"
"GO:0042407","cristae formation",20,-0.586580512168305,-1.75938222917129,0.0041187595969819,0.0215384260912964,0.0148554782771908,6009,"tags=75%, list=32%, signal=51%","54927/55735/10939/84303/400916/3954/440574/25813/10989/125988/115209/790955/79135/139322/91137","adjacent_vs_healthy","GO_BP_ranked"
"GO:0099560","synaptic membrane adhesion",33,0.487036780938313,1.72839521575753,0.00412061823207423,0.0215384260912964,0.0148554782771908,4780,"tags=58%, list=26%, signal=43%","8404/27253/1946/145581/22865/94030/57689/1004/2239/26011/26050/199731/1432/5100/5802/1008/78999/22854/392617","adjacent_vs_healthy","GO_BP_ranked"
"GO:1904645","response to amyloid-beta",49,0.435941720398315,1.70137615200622,0.00411704729767574,0.0215384260912964,0.0148554782771908,2492,"tags=37%, list=13%, signal=32%","4313/4035/10268/5621/2043/948/154/3480/3383/142/2534/2309/4804/4363/2213/7412/23621/4314","adjacent_vs_healthy","GO_BP_ranked"
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway",57,0.41552419244269,1.66272038194278,0.00412701593520038,0.0215384260912964,0.0148554782771908,2681,"tags=28%, list=14%, signal=24%","6422/8406/857/8692/7057/5062/467/183/4118/8682/6788/8600/3624/50486/5371/1540","adjacent_vs_healthy","GO_BP_ranked"
"GO:0001838","embryonic epithelial tube formation",120,0.326057504844641,1.51871996843971,0.00412927275815988,0.0215384260912964,0.0148554782771908,3178,"tags=25%, list=17%, signal=21%","6423/26585/6422/10395/6497/9968/144165/652/6046/7291/655/133/130497/57545/6788/8543/54910/29072/5727/23513/4976/7289/30812/2648/9421/57216/9620/7040/10959/23059","adjacent_vs_healthy","GO_BP_ranked"
"GO:0051235","maintenance of location",213,0.291522929088706,1.47320605721002,0.00412247138031728,0.0215384260912964,0.0148554782771908,3777,"tags=30%, list=20%, signal=24%","4052/1627/2200/857/5350/7070/5581/6376/2316/83860/6366/3708/3356/23345/7220/187/5587/309/845/7405/22873/6546/55704/6373/2247/6263/5334/57190/3309/55187/3638/23411/56704/3357/375387/1756/5371/3709/4923/3192/7184/580/5144/6672/6622/3099/6363/3627/7040/10959/5905/79147/23236/5241/1236/55636/9472/1193/6262/5027/5335/199699/25792/23568","adjacent_vs_healthy","GO_BP_ranked"
"GO:0001960","negative regulation of cytokine-mediated signaling pathway",80,0.37884517688125,1.60794947961732,0.00415353497297697,0.0216467113557932,0.0149301647648502,2119,"tags=29%, list=11%, signal=26%","6586/83643/7837/857/9353/23405/11213/26058/11274/9636/3572/9370/4940/51441/29761/54726/25939/22900/103/4671/84166/3569/54625","adjacent_vs_healthy","GO_BP_ranked"
