"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","gene_set","database"
"GO:0007052","mitotic spindle organization","47/2304","128/16135",0.3671875,2.57142808702257,7.28500738967414,2.05486703094625e-10,1.12958976215445e-08,1.01826643949547e-08,"INTS13/RAE1/CKAP5/MZT1/TPX2/MYBL2/RAN/RACGAP1/CENPH/PIBF1/GPSM2/NEK2/AURKA/STMN1/BIRC5/SPC25/NUF2/NUP62/KIF4A/CCNB1/HNRNPU/TUBG1/STIL/RCC1/BORA/MAP1S/KIFC1/KIF23/NEK6/CENPE/CDCA8/PLK1/KPNB1/NUDC/AURKB/PSRC1/TTK/DLGAP5/KIF11/AAAS/TBCE/FAM110A/CDC20/SMC3/KIF15/NDC80/CHMP4C",47,"tumor_vs_adjacent_up","GO_BP"
"GO:0031570","DNA integrity checkpoint signaling","44/2304","119/16135",0.369747899159664,2.58935866013072,7.1023788808854,5.96098076307789e-10,3.24592273249864e-08,2.92603057714936e-08,"TTI1/CCND1/ATR/BRCA2/PRKDC/INTS7/CDK2/CDK1/CDC6/MAP3K20/CHEK1/TIMELESS/RNASEH2B/E2F1/MBTPS2/TOPBP1/CUL4A/MSH2/NAE1/RINT1/DTL/CDT1/DNA2/GNB1L/PRPF19/DONSON/BLM/RFWD3/PLK1/CDC45/BRCA1/H2AX/RHNO1/TICRR/LYN/RAD1/DGKZ/NBN/TIPIN/BRCC3/TP53BP1/IER3/BARD1/RAD51",44,"tumor_vs_adjacent_up","GO_BP"
"GO:0034501","protein localization to kinetochore","13/2304","15/16135",0.866666666666667,6.06929976851852,8.01671708626769,7.88803863440016e-10,4.21571842571831e-08,3.8002509717193e-08,"RCC2/SPDL1/CDK1/MTBP/BUB3/ZW10/CENPQ/AURKB/TTK/ZWILCH/KNTC1/CHAMP1/KNL1",13,"tumor_vs_adjacent_up","GO_BP"
"GO:1903083","protein localization to condensed chromosome","13/2304","15/16135",0.866666666666667,6.06929976851852,8.01671708626769,7.88803863440016e-10,4.21571842571831e-08,3.8002509717193e-08,"RCC2/SPDL1/CDK1/MTBP/BUB3/ZW10/CENPQ/AURKB/TTK/ZWILCH/KNTC1/CHAMP1/KNL1",13,"tumor_vs_adjacent_up","GO_BP"
"GO:0051321","meiotic cell cycle","79/2304","280/16135",0.282142857142857,1.97585720486111,6.7230700821802,8.06776642862417e-10,4.27221539688245e-08,3.85118005376043e-08,"DCAF13/TRIP13/CCNB1IP1/SKA3/CDC25B/BRCA2/CKS2/NCAPD3/RAD54B/MSX2/FIGNL1/CDK2/KIF18A/NEK2/AURKA/MSH6/FBXO5/EXO1/NUF2/TOP2A/SMC4/MND1/LSM14B/CDC25C/BUB3/TUBG1/EHMT2/CCNE1/ASPM/RAD51AP1/ZW10/PKMYT1/MASTL/ANAPC11/NCAPD2/P3H4/SGO2/TESMIN/TUBGCP3/CDC16/TDRKH/ANAPC10/PLK1/LIF/ESPL1/TTK/NSUN2/LFNG/SMC2/CDC23/ZNF318/RAD54L/ANAPC13/H2AX/MSX1/EDNRA/PSMC3IP/RAD50/KNL1/CDC25A/CDC20/SMC3/RAD1/NBN/WNT5A/ZWINT/NDC80/TUBGCP4/EREG/ANAPC7/RAD51C/CCNE2/SKA1/CCNB2/RAD51/METTL3/NDC1/PIWIL1/MNS1",79,"tumor_vs_adjacent_up","GO_BP"
"GO:0043414","macromolecule methylation","42/2304","114/16135",0.368421052631579,2.58006670321637,6.90984824985458,1.65408883345666e-09,8.6794552242835e-08,7.82407761126916e-08,"SMYD2/NSUN5/NTMT1/SNRPD2/FTSJ1/SNRPB/NOP2/TRMT1/MRM2/TGS1/FBL/SNRPF/METTL1/METTL5/SNRPG/BUD23/TRMT112/TRMT6/TRMT61B/TRMT10C/DIMT1/TRMT5/EEF1AKMT1/TARBP1/TFB2M/EHMT2/HSD17B10/FAM98A/METTL6/SNRPE/THUMPD3/WDR4/HENMT1/MEPCE/METTL2B/NSUN2/TFB1M/THUMPD2/SNRPD1/NSUN4/PRMT5/METTL3",42,"tumor_vs_adjacent_up","GO_BP"
"GO:0042770","signal transduction in response to DNA damage","54/2304","166/16135",0.325301204819277,2.27809676204819,6.75560722026854,1.704796708349e-09,8.86494288341478e-08,7.99128509186258e-08,"SOX4/SMYD2/TTI1/CCND1/ATR/CD44/PMAIP1/MIF/BID/BRCA2/PRKDC/INTS7/PAXIP1/CDK2/KDM1A/EEF1E1/CDK1/MAD2L2/MAP3K20/CHEK1/RNASEH2B/E2F1/MBTPS2/TOPBP1/CUL4A/MSH2/RINT1/DTL/GNB1L/PRPF19/DONSON/BLM/RFWD3/ATAD5/SNAI1/PLK1/BRCA1/PSMD10/H2AX/MSX1/RHNO1/TWIST1/TICRR/LYN/RAD1/DGKZ/NBN/TIPIN/BRCC3/TP53BP1/IER3/BARD1/BATF/RAD51",54,"tumor_vs_adjacent_up","GO_BP"
"GO:0006397","mRNA processing","112/2304","454/16135",0.246696035242291,1.72762175721977,6.41848009669259,1.9075142733643e-09,9.83051105880245e-08,8.86169459890953e-08,"NONO/PUS7/WDR77/GEMIN5/RBM28/CLNS1A/ZPR1/SNRPD2/RBMX2/LSM7/PRPF4/SNRPB/CPSF3/SFPQ/NCL/TGS1/PUS1/SNRPF/LSM5/RNF113A/PRPF40A/LSM8/SNRPC/PUS7L/USP39/AKAP8L/CTNNBL1/GEMIN6/CPSF4/PPIL1/SNRPG/TSEN15/TRMT6/NUDT21/STRAP/TRMT61B/TRMT10C/SYNCRIP/CSTF1/RSRC1/CDK12/HNRNPU/PRPF6/SF3B3/LSM2/SRSF10/DCPS/RNPS1/PNPT1/PPIH/MAGOHB/RRP1B/TTF2/DDX39A/HNRNPA1/RPUSD4/SNRPA/ILF3/HNRNPL/PPIL3/XRN2/ZNF473/TSEN34/THOC2/PRPF19/SLBP/SNRPE/SNRPB2/DBR1/NCBP2/PQBP1/CBLL1/SRPK1/TUT1/PTBP3/XAB2/DUS3L/HNRNPF/PRPF31/UPF3B/SF3A3/TSEN54/THOC7/ALYREF/NSUN2/AAR2/THOC6/GEMIN8/PUF60/TCERG1/FAM50A/RPUSD3/UPF3A/DHX9/LSM11/SRRT/SNRPA1/HSF1/PSIP1/SNRPD1/LSM6/CSTF2/PRMT5/PCBP4/CRNKL1/FMR1/BARD1/KHDRBS3/METTL3/C1QBP/CPSF2/APOBEC1",112,"tumor_vs_adjacent_up","GO_BP"
"GO:0022616","DNA strand elongation","21/2304","37/16135",0.567567567567568,3.9746973536036,7.39338225168312,2.07671675223436e-09,1.06077956583157e-07,9.56237625178802e-08,"ACTL6A/RUVBL1/RFC3/MCM3/POLD2/ACTR5/POLA1/RUVBL2/MCM7/INO80B/LIG1/MCM4/DCLRE1B/DNA2/PCNA/GINS1/TFPT/RAD50/NBN/POLE3/UCHL5",21,"tumor_vs_adjacent_up","GO_BP"
"GO:0071459","protein localization to chromosome, centromeric region","20/2304","34/16135",0.588235294117647,4.11943423202614,7.43146334876315,2.12518970233086e-09,1.07601710191699e-07,9.69973471710198e-08,"BOD1/RCC2/SPDL1/CDK1/CENPA/MTBP/BUB3/ZW10/CENPQ/BUB1B/AURKB/TTK/ZWILCH/KNTC1/MIS18A/JARID2/CHAMP1/KNL1/RB1/HASPIN",20,"tumor_vs_adjacent_up","GO_BP"
