"analysis_set","comparison","direction","evidence_tier","analysis_type","database","ontology","ID","Description","GeneRatio","BgRatio","p_value","adjusted_p_value","q_value","gene_ids","gene_count","enrichment_score","normalized_enrichment_score","set_size","redundancy_pruned","interpretation","analysis_provenance"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:1900180","regulation of protein localization to nucleus",NA,NA,1.07482290858031e-05,0.0001644425841073,0.000115743696747328,"4000/347/9201/8692/25937/9258/9531/23435/83666/2316/652/2737/1387/26524/3716/948/10155/84662/10979/284/5587/908/25885/5743/142/2534/56257/10413/9500/3717/10527/4804/81603/5295/166614",35,0.39201301643547,1.87828139258187,143,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:1902373","negative regulation of mRNA catabolic process",NA,NA,1.0823738658152e-05,0.000165188959619846,0.000116269036709921,"7432/7538/2521/51594/9967/1996/23435/8531/8148/9444/3184/8241/55603/23367/1153/9261/115572/10492/55544/221662/25819/8087/57721/3192",24,0.480267530583455,2.02594352426474,75,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:1902904","negative regulation of supramolecular fiber organization",NA,NA,1.08981817146896e-05,0.000165915421621912,0.000116780360453233,"6711/1003/1191/1901/4131/6709/85358/3339/1410/9353/3949/10395/5062/4653/23671/2934/89795/89927/25999/91663/11117/6314/7111/23189/4133/25802/256949/50810/25959/324/7082/90102/23075/6840/11075/5295/2258/58526/23122/4281/23332/5962/23271/84952",44,0.384563258430325,1.85385715900226,155,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0034332","adherens junction organization",NA,NA,1.11753576491683e-05,0.000169717163708869,0.000119456234744634,"1003/5339/5062/9253/10266/83700/2241/2043/10979/60/204851/1012/1948/7414/1000/7082/23396/1004/28513/5962",20,0.5311259903101,2.13131325291308,58,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0035455","response to interferon-alpha",NA,NA,1.14493763983197e-05,0.00017302835089979,0.000121786829633909,"5610/4600/10581/684/10410/558/27074/103/8519/6738/2621",11,0.732047498450321,2.31345452186057,20,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0048009","insulin-like growth factor receptor signaling pathway",NA,NA,1.14352493168046e-05,0.00017302835089979,0.000121786829633909,"3489/8483/55023/3488/1291/3486/4921/7010/2260/3482/3791/2690/1969/2043/26058/3667/8660/5156/3480/558/2887/51232/5295/4920",24,0.448876139781296,2.02004515875249,98,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0003208","cardiac ventricle morphogenesis",NA,NA,1.19589776439341e-05,0.000179885824844925,0.000126613495360838,"6423/7049/57493/23414/23493/2294/2296/2022/182/5469/9464/7048/4887/1363/6604/5629/1909/26508/4669/3516/3084/10512/23462/1301/7040/3670/9421/55636/4208/6262/7134",31,0.495689470753304,2.07360746890186,70,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0006029","proteoglycan metabolic process",NA,NA,1.19613450916137e-05,0.000179885824844925,0.000126613495360838,"23213/2132/29940/55959/6483/55790/284/659/2131/55501/50515/10090/113189/1909/1910/93010/6484/92126/9435/56548/55454/54480/4669/138050/126792/2817/650/337876/2135/9917/1301/9953/23563/79690/1280/6482/658/64377/2137",39,0.43129336473241,1.96034349037386,106,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0034340","response to type I interferon",NA,NA,1.21144633339724e-05,0.000181662832117563,0.000127864250400955,"9023/5781/3434/4599/3716/11274/9636/10581/26058/55337/4939/4940/51441/10410/25939/29072/3665/103/117854/81030/389856/8519/5770/64135/84166/340061/6672/6772/26065/81844/79594",31,0.470329600646152,2.03820907808902,86,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:2000628","regulation of miRNA metabolic process",NA,NA,1.21382866307318e-05,0.000181662832117563,0.000127864250400955,"1958/2353/3725/652/4854/2624/9444/4776/29102/7291/4781/183/4790/6597/4609/2309/87178/2908/4804/2247/6774/84913/4853/6722/6720/3569/650/4086/7040/7503/378938/93649/351/23053/3265/57473",36,0.467758302190652,2.03531813070276,87,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0003018","vascular process in circulatory system",NA,NA,1.25097384116851e-05,0.00018676979015127,0.000131458807158644,"10365/1003/4313/6649/7122/5997/9590/28232/857/2132/9839/5138/9353/2296/6542/7010/5339/4035/2982/10266/3356/948/83483/185/10979/284/154/659/183/2131/2702/3043/388125/3688/152/5743/153/133/1909/1910/84879/3764/6915/27345/57419/6546/196740/7082/11156/5023/10273/7873/143282/4363/6865/4881/10257/10057/92745/3357/6338/3779/6869/3672/9732/6523/3952/79987/6517/7040/6510/3741/5139/2828",74,0.325031177212319,1.69639668982079,268,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0036303","lymph vessel morphogenesis",NA,NA,1.29745373748394e-05,0.000193242447021403,0.00013601461755285,"7424/54345/161198/2296/5310/1969/659/5629/147372/2247/94/79987/10630",13,0.688897691483143,2.28970275073257,23,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0000422","autophagy of mitochondrion",NA,NA,1.3118656962874e-05,0.000194919275691164,0.000137194861405765,"440738/11337/11152/285973/132671/3091/7855/8878/10456/55626/292/27102/665/23786/401548/84971/23274/7157/2017/26100/5071/22863/2631/8508/7416/11331/115201/55062/1029/706/9812/84938/9140/25989/56270/8678/26235/9474/93974/64422/7319/81631/9821/493856/11345/91137/51375/25934",48,-0.440083480152807,-1.87687340288886,111,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0048008","platelet-derived growth factor receptor signaling pathway",NA,NA,1.32318565889999e-05,0.000196129749584193,0.000138046859225891,"347/64651/5327/5781/4921/7010/2260/4035/3791/84159/1969/2152/2241/2043/65009/9370/5156/11037/3480/5157/558/3717/10628/1464/5770/4920/23122/25976/4015/4916/2321/8013/2049/5979/867/93649/6622/2044/7301",39,0.431843044910703,1.95146415055172,102,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0030177","positive regulation of Wnt signaling pathway",NA,NA,1.32995634152591e-05,0.000196661726004106,0.000138421293365061,"6423/84870/6422/25960/23213/9839/6497/65125/55959/340419/23500/9736/84327/54764/1277/57664/120892/7128/4790/6597/55031/23189/3087/10413/1601/7415/2247/85458/23399/79971/3516/65268/6907/65981/8840/27123/6424/650/22881/3611/7097/2262/1455",43,0.390573147372875,1.86104010926992,139,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0060317","cardiac epithelial to mesenchymal transition",NA,NA,1.33903857522493e-05,0.000197532158316593,0.000139033951297692,"7049/55273/23493/10439/2022/10252/182/7048/7291/26508/90/3037/3516/4487/6615/650/23462",17,0.6375467463097,2.29219299508651,32,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0043114","regulation of vascular permeability",NA,NA,1.35347602648749e-05,0.000199186555231409,0.000140198406452952,"1003/7122/9590/9839/5138/9353/7010/5339/10266/83483/10979/284/388125/133/7082/11156/143282/6865/4881/6869/7040/5139/2828/3269",24,0.55000981575973,2.14483318005056,48,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0150105","protein localization to cell-cell junction",NA,NA,1.36273358860454e-05,0.000200072596464718,0.000140822050798914,"1003/5175/5062/2316/3716/60/71/7414/7082/23513/84952",11,0.68781708879648,2.28611113041697,23,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0048024","regulation of mRNA splicing, via spliceosome",NA,NA,1.38586403669584e-05,0.00020298638888192,0.000142872937482263,"6651/1655/10921/9967/58517/348093/9444/11030/27339/8241/4691/6625/57060/10656/1153/84081/10659/22985/60680/10181/23543/221662/494115/10657/2332/10521/60677/6433/10658/6429/4928/3192/23210/26528/6431/146713/10419/10250/10929/91746/29890/9584/5976/10284/135295/54033/55234/282996",48,0.444208752947845,2.00480532678045,97,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0045807","positive regulation of endocytosis",NA,NA,1.39022626636847e-05,0.00020314393740954,0.000142983828764487,"26585/718/1191/5054/54806/6366/4035/187/2624/23345/4908/948/120892/25999/5806/284/196527/274/11031/961/636/6347/558/929/140885/22871/7275/1601/967/5530/2332/5533/55646/2621/9863/2213/6363/50632/2219/7018/977/6424/717/29904/5199/26060/1861",47,0.392910012757576,1.8911219893718,151,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
