"analysis_set","comparison","direction","evidence_tier","analysis_type","database","ontology","ID","Description","GeneRatio","BgRatio","p_value","adjusted_p_value","q_value","gene_ids","gene_count","enrichment_score","normalized_enrichment_score","set_size","redundancy_pruned","interpretation","analysis_provenance"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-76005","Response to elevated platelet cytosolic Ca2+","22/537","127/10634",3.31783232441915e-07,3.27258915635889e-05,2.90826259250521e-05,"PECAM1/VEGFC/CLU/SERPING1/SERPINA3/MMRN1/SERPINE1/TLN1/A2M/ISLR/PCYOX1L/PCDH7/SELP/FLNA/THBS1/CFD/CD36/RARRES2/PROS1/ACTN1/CALU/VCL",22,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","21/537","121/10634",5.94581787788376e-07,5.37601033125323e-05,4.77751682117677e-05,"C3/IGFBP6/FSTL1/SCG2/LTBP1/FBN1/SPARCL1/LAMB2/FAM20C/IGFBP3/SDC2/BMP4/CP/CKAP4/CTSG/CHRDL1/APOL1/CALU/CDH2/PENK/LGALS1",21,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-8957275","Post-translational protein phosphorylation","19/537","105/10634",1.05905059770457e-06,8.83899921930353e-05,7.85498257082904e-05,"C3/FSTL1/SCG2/LTBP1/FBN1/SPARCL1/LAMB2/FAM20C/IGFBP3/SDC2/BMP4/CP/CKAP4/CHRDL1/APOL1/CALU/CDH2/PENK/LGALS1",19,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-397014","Muscle contraction","27/537","198/10634",2.24179633182621e-06,0.000163821514751836,0.000145583805493749,"PLN/TLN1/WWTR1/VIM/ACTG2/FXYD1/ITPR1/TPM2/MYL9/TRPC1/MYH11/CALD1/TMOD1/ANXA6/DES/MYLK/ANXA1/CASQ2/LMOD1/CACNA1H/SORBS1/SCN9A/SLC8A1/VCL/KCNH2/RYR3/ITGA1",27,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-9031628","NGF-stimulated transcription","11/537","39/10634",2.26481356799773e-06,0.000163821514751836,0.000145583805493749,"EGR1/FOS/JUNB/CHD4/TRIB1/FOSB/SGK1/RRAD/F3/ID1/ID4",11,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-1474228","Degradation of the extracellular matrix","21/537","136/10634",4.21708651148211e-06,0.00028597117905988,0.000254134950297211,"ADAMTS1/COL14A1/COL16A1/FBN1/DCN/ADAMTS5/HSPG2/A2M/COL6A1/COL5A1/COL18A1/TIMP2/ADAMTS4/COL1A1/COL4A5/CTSG/COL3A1/CMA1/NID1/COL4A2/ADAMTS8",21,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","13/537","61/10634",8.43853903097535e-06,0.000538577344035779,0.000478619303552534,"EGR1/FOS/DUSP6/JUNB/CHD4/TRIB1/DUSP4/FOSB/SGK1/RRAD/F3/ID1/ID4",13,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-5173105","O-linked glycosylation","18/537","110/10634",8.93714886920914e-06,0.000538711473505106,0.00047873850083015,"ADAMTS1/THSD7A/ADAMTS5/MMRN1/THBS1/ST3GAL2/ADAMTS4/ADAMTSL3/MUC5B/MUC4/MUC12/GALNT5/MUC1/B3GNT7/SPON1/ST3GAL4/ADAMTS8/MUC17",18,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-166658","Complement cascade","12/537","53/10634",9.69873834535983e-06,0.000552426336607291,0.000490926533429327,"C1R/C3/CLU/SERPING1/C1S/CFH/CFD/C7/CD81/PROS1/FCN1/CR2",12,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-9006936","Signaling by TGFB family members","22/537","155/10634",1.01829739466782e-05,0.000552426336607291,0.000490926533429327,"TGFBR3/JUNB/FSTL1/GREM2/LTBP1/FBN1/SERPINE1/WWTR1/SKI/LTBP2/PPP1R15A/TIMP2/LTBP4/TCF4/LTBP3/TGFBR2/INHBB/ITGA8/PMEPA1/CHRDL1/MYC/FGF2",22,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
