"analysis_set","comparison","direction","evidence_tier","analysis_type","database","ontology","ID","Description","GeneRatio","BgRatio","p_value","adjusted_p_value","q_value","gene_ids","gene_count","enrichment_score","normalized_enrichment_score","set_size","redundancy_pruned","interpretation","analysis_provenance"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","5/802","12/16135",0.000177106992808531,0.00243840124905447,0.00175510506394729,"SFRP1/THBS1/ATF3/MAL/PEA15",5,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0060249","anatomical structure homeostasis","28/802","270/16135",0.000192846001653304,0.00263327252668512,0.0018953689218009,"CDH5/PECAM1/COL14A1/LDB2/S1PR1/CLDN5/SERPINA3/ZEB2/FOXC1/TUBA1A/WWTR1/JAM2/LAMA2/PTPN11/JAM3/PRICKLE1/LTBP3/ERRFI1/NFIB/ADRB2/PTGS2/ANGPT1/COL3A1/MUC4/MFSD2A/VCL/RBP4/HOXA13",28,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0042698","ovulation cycle","12/802","72/16135",0.000205438524197819,0.00277720654790662,0.00199896931554992,"EGR1/ADAMTS1/SLIT3/A2M/SLIT2/NCOA1/PTN/PTX3/CYP1B1/SERPINF1/AXL/TNFAIP6",12,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0042742","defense response to bacterium","30/802","299/16135",0.00020728884027224,0.00278471045799689,0.00200437045722172,"VIP/TAC1/ADAMTS5/SERPINE1/LYST/ZNFX1/SELP/CEBPB/RNF213/EPHA2/CTSG/EMILIN1/ISG15/PRKD1/CD36/RARRES2/COLEC12/OAS3/ADM/OAS2/IL1B/PI3/S100A8/GBP1/SLPI/CXCL13/SCNN1B/NPY/LCN2/SPINK5",30,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0010975","regulation of neuron projection development","39/802","430/16135",0.000216237807933014,0.00287394462596837,0.00206859915631077,"SFRP2/SFRP1/MYCBP2/SEMA3G/PMP22/MAP1B/L1CAM/RGS2/PLXND1/SHANK3/RUFY3/SLIT2/DDR2/ENC1/ELAVL4/FGFR1/VIM/FLNA/TUBB2B/PTN/SDC2/EFNA5/SERPINI1/CXCL12/SYNE1/KIF26A/DENND5A/LRRK2/EPHA4/PRKD1/NEFL/SERPINF1/MAP2/FYN/MFSD2A/CCDC88A/DNM3/STMN2/NCS1",39,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0051338","regulation of transferase activity","39/802","430/16135",0.000216237807933014,0.00287394462596837,0.00206859915631077,"ZFP36/HEG1/SASH1/DUSP1/UCHL1/LDB2/RGS2/RASIP1/FBN1/HYAL2/DDR2/TRIB1/WWTR1/FGFR1/TRIB2/THBS1/HERC5/NR2F2/LATS2/ERRFI1/LRRK2/EPHA4/AGTR1/AGT/IRS2/ADRB2/GHR/CCND1/ANGPT1/ADIPOQ/PROX1/SYNPO2/IL1B/HHEX/SLC8A1/CCDC88A/FGF2/CHI3L1/CCL19",39,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:1900271","regulation of long-term synaptic potentiation","9/802","43/16135",0.000217235437592897,0.00287952505575265,0.00207261582115507,"CALB2/FAM107A/SHANK3/PTN/SCGN/PRNP/EPHA4/PDE9A/LILRB2",9,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:1990138","neuron projection extension","20/802","166/16135",0.000221384135247554,0.00292673350152204,0.00210659537323374,"SLIT3/SEMA3G/MAP1B/L1CAM/OLFM1/RUFY3/LAMB2/SLIT2/NRN1/SYT1/CXCR4/PRICKLE1/NDN/CXCL12/WASF1/MAP2/S100B/VCL/FLRT1/POSTN",20,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0071605","monocyte chemotactic protein-1 production","6/802","19/16135",0.00022987336823663,0.00301497070339833,0.00217010647908708,"APOD/TWIST1/C1QTNF3/ADIPOQ/OAS3/IL1B",6,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0014074","response to purine-containing compound","18/802","142/16135",0.000239113450687353,0.00311974198488421,0.00224551843467209,"FOS/THBD/PDE2A/TEK/FOSB/CDO1/STC1/COL1A1/INHBB/PTGS2/CYP1B1/ADIPOQ/CASQ2/KCNJ8/IL1B/SLC8A1/RYR3/PENK",18,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
