"analysis_set","comparison","direction","evidence_tier","analysis_type","database","ontology","ID","Description","GeneRatio","BgRatio","p_value","adjusted_p_value","q_value","gene_ids","gene_count","enrichment_score","normalized_enrichment_score","set_size","redundancy_pruned","interpretation","analysis_provenance"
"high_confidence_without_stress","adjacent_vs_healthy_u1","both","high_confidence_stress_removed","over_representation","GO","Biological Process","GO:0030198","extracellular matrix organization","11/93","315/16135",1.93578561915991e-06,0.00116291211075853,0.0010536803413114,"AEBP1/FKBP10/MMP2/LAMC1/PXDN/SULF1/COL1A2/CTSK/EFEMP2/COL4A1/COL15A1",11,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"high_confidence_without_stress","adjacent_vs_healthy_u1","both","high_confidence_stress_removed","over_representation","GO","Biological Process","GO:0031102","neuron projection regeneration","5/93","54/16135",1.44416624329007e-05,0.00611965445594165,0.00554483828673738,"PRRX1/MMP2/THY1/SPP1/TNC",5,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"high_confidence_without_stress","adjacent_vs_healthy_u1","both","high_confidence_stress_removed","over_representation","GO","Biological Process","GO:0010951","negative regulation of endopeptidase activity","4/93","35/16135",4.72286048956666e-05,0.0133420808830258,0.0120888657092592,"TIMP3/SERPINE2/TIMP1/SPOCK1",4,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"high_confidence_without_stress","adjacent_vs_healthy_u1","both","high_confidence_stress_removed","over_representation","GO","Biological Process","GO:0070206","protein trimerization","3/93","18/16135",0.000142071059142479,0.0246294756727859,0.0223160409915197,"PXDN/COL1A2/ITLN1",3,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"high_confidence_without_stress","adjacent_vs_healthy_u1","both","high_confidence_stress_removed","over_representation","GO","Biological Process","GO:0001503","ossification","10/93","418/16135",0.00014530664113738,0.0246294756727859,0.0223160409915197,"MMP2/IGFBP5/COL1A2/VCAN/CTSK/ASPN/AREG/SPP1/TNC/IGFBP2",10,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"high_confidence_without_stress","adjacent_vs_healthy_u1","both","high_confidence_stress_removed","over_representation","GO","Biological Process","GO:0052548","regulation of endopeptidase activity","4/93","56/16135",0.000302063632492677,0.0465452597340989,0.0421732861059154,"TIMP3/SERPINE2/TIMP1/SPOCK1",4,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
