"analysis_set","comparison","direction","evidence_tier","analysis_type","database","ontology","ID","Description","GeneRatio","BgRatio","p_value","adjusted_p_value","q_value","gene_ids","gene_count","enrichment_score","normalized_enrichment_score","set_size","redundancy_pruned","interpretation","analysis_provenance"
"provisional_field_down","adjacent_vs_healthy_u1","down","provisional","over_representation","GO","Biological Process","GO:0006631","fatty acid metabolic process","38/484","369/16135",3.24926132322899e-11,9.30646758865419e-08,8.83562346458493e-08,"MCEE/LYPLA1/AUH/ETFA/PECR/ACADM/CRYL1/ETFDH/ABHD5/PHYH/HPGD/BDH2/DBI/PTGR1/EHHADH/CROT/NUDT7/ABCD3/FMO4/NR1H3/ACSM3/PPARG/PDK3/APOC2/ACAA2/ACADS/APPL2/ACOT4/EDN2/SLC27A2/HPGDS/FABP2/ACSF2/ABHD3/ACOX1/LIPA/EDN1/GSTA1",38,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_down","adjacent_vs_healthy_u1","down","provisional","over_representation","GO","Biological Process","GO:0046395","carboxylic acid catabolic process","29/484","231/16135",6.93133137188743e-11,9.30646758865419e-08,8.83562346458493e-08,"MCEE/AUH/ETFA/ACADM/CRYL1/ETFDH/BCKDHB/GLUD1/PHYH/BDH2/MCCC1/EHHADH/CROT/NUDT7/ABCD3/ABAT/ACAA2/ACADS/HIBCH/ACOT4/SLC27A2/SLC16A1/CBS/CRYM/ABHD3/OTC/ACOX1/DPEP1/ARG2",29,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_down","adjacent_vs_healthy_u1","down","provisional","over_representation","GO","Biological Process","GO:0044282","small molecule catabolic process","36/484","350/16135",1.1313206647295e-10,1.04830703676839e-07,9.95269812517521e-08,"MCEE/AUH/ETFA/ACADM/CRYL1/ETFDH/BCKDHB/GLYCTK/GLUD1/PHYH/BDH2/GK/MCCC1/EHHADH/CROT/NUDT7/ABCD3/ABAT/GDA/SULT1B1/ACAA2/ACADS/HIBCH/ACOT4/SLC27A2/SLC16A1/ALDOB/CBS/CRYM/ABHD3/OTC/ACOX1/DPEP1/ARG2/FUT2/AKR1B10",36,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_down","adjacent_vs_healthy_u1","down","provisional","over_representation","GO","Biological Process","GO:0044248","cellular catabolic process","33/484","301/16135",1.30127487185748e-10,1.04830703676839e-07,9.95269812517521e-08,"MCEE/SUCLG2/AUH/ETFA/ACADM/CRYL1/ETFDH/BCKDHB/SUCLA2/GLUD1/PHYH/BDH2/MCCC1/EHHADH/CROT/NUDT7/TRHDE/ABCD3/ABAT/ACAA2/ACADS/HIBCH/ACOT4/SLC27A2/SLC16A1/CBS/CRYM/ABHD3/OTC/ACOX1/ANPEP/DPEP1/ARG2",33,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_down","adjacent_vs_healthy_u1","down","provisional","over_representation","Reactome","Pathway","R-HSA-8978868","Fatty acid metabolism","22/333","166/10634",9.67087799698193e-09,8.2395880534286e-06,8.07263815958597e-06,"MCEE/PECR/ACOT13/ACADM/SLC25A20/PHYH/HPGD/DBI/PTGR1/EHHADH/CROT/NUDT7/ACSM3/SLC22A5/ACAA2/ACADS/ACOT4/SLC27A2/HPGDS/ACSF2/ACOX1/DPEP1",22,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-1474244","Extracellular matrix organization","58/537","313/10634",1.98199563239687e-18,2.1504652611506e-15,1.91106105186898e-15,"ADAMTS1/FBLN2/MFAP5/PECAM1/PCOLCE2/COL14A1/EFEMP1/SSPN/COL16A1/LTBP1/FBN1/DCN/FBLN1/ADAMTS5/HSPG2/SERPINE1/A2M/LAMB2/FBLN5/DDR2/COL6A1/COL5A1/COL18A1/JAM2/LAMA2/PLEC/LTBP2/THBS1/TIMP2/JAM3/SDC2/MFAP4/ACTG2/ITGA7/ADAMTS4/LTBP4/BMP4/LTBP3/COL1A1/COL4A5/CTSG/LOXL1/EMILIN1/CRTAP/ITGA8/NRXN1/COL3A1/CMA1/ACTN1/ITGA5/LUM/SGCE/SGCD/NID1/FGF2/COL4A2/ADAMTS8/ITGA1",58,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0030198","extracellular matrix organization","58/802","315/16135",2.45450646941683e-18,3.4285160135542e-15,2.46776686960225e-15,"SFRP2/ADAMTS1/GREM1/TGFBR3/COL14A1/CCDC80/DPT/ABI3BP/COL16A1/FOXF1/FBLN1/ADAMTS5/CAV1/SH3PXD2B/ECM2/LAMB2/FBLN5/FOXC1/DDR2/COL6A1/ENG/COL5A1/COL18A1/LAMA2/CAV2/MFAP4/RAMP2/OLFML2A/CSGALNACT1/ADAMTS4/LTBP4/PRICKLE1/COL1A1/SMOC2/COL4A5/PTX3/MYH11/CTSG/LOXL1/HMCN1/AGT/EMILIN1/GPM6B/ADAMTSL3/CYP1B1/CRTAP/ITGA8/OLFML2B/COL3A1/CMA1/FOXF2/LUM/NID1/PHLDB2/COL4A2/POSTN/ADAMTS8/SPINK5",58,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0045765","regulation of angiogenesis","55/802","288/16135",3.43952248550782e-18,3.4285160135542e-15,2.46776686960225e-15,"SFRP2/ADAMTS1/KLF2/GREM1/C3/PTGIS/SFRP1/CDH5/VEGFC/SASH1/ECSCR/PTPRM/CLDN5/DCN/PLXND1/HSPG2/SERPINE1/FOXC1/ENG/ANGPT2/TEK/SPRY2/RHOJ/WNK1/THBS1/RAMP2/CXCR4/QKI/TGFBR2/SMOC2/EPHA2/F3/APLNR/TWIST1/EMILIN1/PRKD1/CD36/CYP1B1/SERPINF1/CMA1/ITGA5/ADM/SEMA3E/FYN/IL1B/HHEX/CCBE1/FGF2/THBS4/COL4A2/HSPB6/CHI3L1/CXCL13/SPINK5/CXCL10",55,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0031589","cell-substrate adhesion","57/802","342/16135",5.36963747956645e-16,4.46037886635986e-13,3.21047798778289e-13,"GREM1/FBLN2/SFRP1/LYVE1/CCDC80/APOD/ABI3BP/FAM107A/L1CAM/COL16A1/FOXF1/FBLN1/SERPINE1/TLN1/ECM2/FBLN5/MAP4K4/DLC1/ANGPT2/TEK/MYOC/JAG1/FLNA/THBS1/JAM3/SIGLEC1/CCL21/ITGA7/PKD1/EFNA5/COL1A1/FERMT2/EMILIN1/GPM6B/CD36/MYADM/FZD7/ANGPT1/ITGA8/STON1/COL3A1/ACTN1/LIMCH1/MUC4/ITGA5/SEMA3E/AXL/SGCE/SORBS1/VCL/NID1/PHLDB2/BCL6/LIMS2/GBP1/POSTN/ITGA1",57,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0042692","muscle cell differentiation","60/802","385/16135",2.186488475703e-15,1.55677979470054e-12,1.12053424439035e-12,"GREM1/LMNA/COL14A1/UCHL1/HEY2/RGS2/CSRP2/FOXF1/ADAMTS5/LAMB2/COL6A1/ENG/SKI/LAMA2/PLEC/CAV2/RORA/MEIS1/RAMP2/RBPMS2/ZEB1/PRICKLE1/PI16/QKI/DNMT1/BMP4/MYL9/SYNE1/CFL2/APLNR/MYH11/AKAP13/PRKD1/FZD7/TBX2/TMOD1/ITGA8/FLNC/CD81/DNER/PRDM6/ACTN1/PROX1/ADM/PLEKHO1/BHLHE41/LMOD1/CACNA1H/KCNJ8/SLC8A1/CDH2/SGCD/FHOD3/SORBS2/NID1/POPDC2/CSRP1/ASB2/GDF15/CXCL10",60,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
