task,model,repeat,outer_fold,n_train,n_test,best_inner_f1_macro,best_parameters,f1_macro,f1_weighted,balanced_accuracy,log_loss,precision_adjacent_normal,recall_adjacent_normal,f1_adjacent_normal,precision_healthy,recall_healthy,f1_healthy,precision_tumor,recall_tumor,f1_tumor,roc_auc_ovr_macro,brier_score_multiclass,roc_auc,pr_auc,brier_score,sensitivity,specificity,negative_predictive_value,positive_predictive_value,analysis_provenance
task_c_tumor_vs_adjacent,linear_svm,1,4,158,38,0.9937460913070668,"{""model__C"": 0.05, ""univariate__k"": 50, ""variance_quantile__quantile"": 0.5}",1.0,1.0,1.0,0.0466626934810079,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,0.9999999999999998,0.0031315099089614,1.0,1.0,1.0,1.0,raw_cel_rma
task_c_tumor_vs_adjacent,random_forest,1,4,158,38,1.0,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200, ""univariate__k"": 20, ""variance_quantile__quantile"": 0.5}",1.0,1.0,1.0,0.0119151410627905,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,0.0008809210526315,1.0,1.0,1.0,1.0,raw_cel_rma
task_c_tumor_vs_adjacent,elastic_net,2,0,156,40,1.0,"{""model__C"": 0.2, ""model__l1_ratio"": 0.5, ""univariate__k"": 50, ""variance_quantile__quantile"": 0.5}",0.9749843652282676,0.9749843652282676,0.975,0.0591267366512214,0.9523809523809524,1.0,0.975609756097561,,,,1.0,0.95,0.9743589743589745,,,1.0,1.0,0.016615474944812,0.95,1.0,0.9523809523809524,1.0,raw_cel_rma
task_c_tumor_vs_adjacent,linear_svm,2,0,156,40,1.0,"{""model__C"": 0.2, ""univariate__k"": 20, ""variance_quantile__quantile"": 0.5}",0.9749843652282676,0.9749843652282676,0.975,0.0791957390348533,0.9523809523809524,1.0,0.975609756097561,,,,1.0,0.95,0.9743589743589745,,,1.0,1.0,0.0187792641771138,0.95,1.0,0.9523809523809524,1.0,raw_cel_rma
task_c_tumor_vs_adjacent,random_forest,2,0,156,40,1.0,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200, ""univariate__k"": 20, ""variance_quantile__quantile"": 0.5}",0.9749843652282676,0.9749843652282676,0.975,0.0325340328378952,0.9523809523809524,1.0,0.975609756097561,,,,1.0,0.95,0.9743589743589745,,,1.0,1.0,0.0100137499999999,0.95,1.0,0.9523809523809524,1.0,raw_cel_rma
task_c_tumor_vs_adjacent,elastic_net,2,1,156,40,0.9934164934164934,"{""model__C"": 0.05, ""model__l1_ratio"": 0.8, ""univariate__k"": 20, ""variance_quantile__quantile"": 0.5}",1.0,1.0,1.0,0.1355115856375086,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,0.0169644931335432,1.0,1.0,1.0,1.0,raw_cel_rma
task_c_tumor_vs_adjacent,linear_svm,2,1,156,40,0.9934164934164934,"{""model__C"": 0.05, ""univariate__k"": 20, ""variance_quantile__quantile"": 0.5}",1.0,1.0,1.0,0.043222820538075,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,0.0022019864447569,1.0,1.0,1.0,1.0,raw_cel_rma
task_c_tumor_vs_adjacent,random_forest,2,1,156,40,0.9934164934164934,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200, ""univariate__k"": 20, ""variance_quantile__quantile"": 0.5}",1.0,1.0,1.0,0.0099289843174855,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,0.000576875,1.0,1.0,1.0,1.0,raw_cel_rma
task_c_tumor_vs_adjacent,elastic_net,2,2,156,40,1.0,"{""model__C"": 0.05, ""model__l1_ratio"": 0.2, ""univariate__k"": 20, ""variance_quantile__quantile"": 0.5}",0.949874686716792,0.949874686716792,0.95,0.0939811945988051,0.9090909090909092,1.0,0.9523809523809524,,,,1.0,0.9,0.9473684210526316,,,1.0,1.0,0.0203819075287049,0.9,1.0,0.9090909090909092,1.0,raw_cel_rma
task_c_tumor_vs_adjacent,linear_svm,2,2,156,40,0.9937460913070668,"{""model__C"": 0.05, ""univariate__k"": 20, ""variance_quantile__quantile"": 0.5}",0.9749843652282676,0.9749843652282676,0.975,0.0777950830119521,0.9523809523809524,1.0,0.975609756097561,,,,1.0,0.95,0.9743589743589745,,,1.0,1.0,0.0167953916548604,0.95,1.0,0.9523809523809524,1.0,raw_cel_rma
task_c_tumor_vs_adjacent,random_forest,2,2,156,40,1.0,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200, ""univariate__k"": 20, ""variance_quantile__quantile"": 0.5}",0.949874686716792,0.949874686716792,0.95,0.0534735017618103,0.9090909090909092,1.0,0.9523809523809524,,,,1.0,0.9,0.9473684210526316,,,1.0,1.0,0.016723125,0.9,1.0,0.9090909090909092,1.0,raw_cel_rma
task_c_tumor_vs_adjacent,elastic_net,2,3,158,38,0.987492182614134,"{""model__C"": 0.05, ""model__l1_ratio"": 0.2, ""univariate__k"": 20, ""variance_quantile__quantile"": 0.5}",0.9736659736659736,0.9736659736659736,0.9736842105263156,0.0851655788026937,1.0,0.9473684210526316,0.972972972972973,,,,0.95,1.0,0.9743589743589745,,,1.0,0.9999999999999998,0.0153020150358691,1.0,0.9473684210526316,1.0,0.95,raw_cel_rma
task_c_tumor_vs_adjacent,linear_svm,2,3,158,38,0.987492182614134,"{""model__C"": 0.05, ""univariate__k"": 20, ""variance_quantile__quantile"": 0.5}",1.0,1.0,1.0,0.0674654749482398,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,0.9999999999999998,0.0107131788122951,1.0,1.0,1.0,1.0,raw_cel_rma
task_c_tumor_vs_adjacent,random_forest,2,3,158,38,0.987492182614134,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200, ""univariate__k"": 50, ""variance_quantile__quantile"": 0.5}",1.0,1.0,1.0,0.0446711584040001,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,0.0105723684210526,1.0,1.0,1.0,1.0,raw_cel_rma
task_c_tumor_vs_adjacent,elastic_net,2,4,158,38,0.9871625847235604,"{""model__C"": 0.05, ""model__l1_ratio"": 0.2, ""univariate__k"": 20, ""variance_quantile__quantile"": 0.5}",1.0,1.0,1.0,0.0661423020034228,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,0.9999999999999998,0.0071667833370069,1.0,1.0,1.0,1.0,raw_cel_rma
task_c_tumor_vs_adjacent,linear_svm,2,4,158,38,0.9871625847235604,"{""model__C"": 0.05, ""univariate__k"": 20, ""variance_quantile__quantile"": 0.5}",1.0,1.0,1.0,0.0524668559571599,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,0.9999999999999998,0.00483325093278,1.0,1.0,1.0,1.0,raw_cel_rma
task_c_tumor_vs_adjacent,random_forest,2,4,158,38,0.9937460913070668,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200, ""univariate__k"": 20, ""variance_quantile__quantile"": 0.5}",1.0,1.0,1.0,0.0179016033025595,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,0.0014881578947368,1.0,1.0,1.0,1.0,raw_cel_rma
