"analysis_set","comparison","direction","evidence_tier","analysis_type","database","ontology","ID","Description","GeneRatio","BgRatio","p_value","adjusted_p_value","q_value","gene_ids","gene_count","enrichment_score","normalized_enrichment_score","set_size","redundancy_pruned","interpretation","analysis_provenance"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0060840","artery development",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"60681/5396/23493/2294/23129/221395/5138/2296/2022/3949/30008/4035/182/652/187/4854/2737/9464/144165/7048/6909/56999/639/659/4016/2702/1281/4638/5629/1909/163/1948/4804/7481/10000/4669/3516/94/6722/6092/4015/3209/11280/23462/4192/3952/11174/6899/93649",49,0.588335752778347,2.66804012690679,107,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0042773","ATP synthesis coupled electron transport",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"23479/29103/246269/1340/4722/1351/4706/637/4717/4716/4702/1537/51103/1337/4696/7381/4535/51142/7384/1345/4724/1350/4729/790955/4708/983/1716/7385/9377/7386/54205/4720/1329/4698/4701/4697/6390/1738/55967/27069/374291/4719/4700/4718/4711/4712/4694/6392/27089/4695/4707/4710/1349/29796/9167/388753/4713/10975/1347/4709",60,-0.647036145160125,-2.64567235847374,86,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0042775","mitochondrial ATP synthesis coupled electron transport",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"23479/29103/246269/1340/4722/1351/4706/637/4717/4716/4702/1537/51103/1337/4696/7381/4535/51142/7384/1345/4724/1350/4729/790955/4708/983/1716/7385/9377/7386/54205/4720/1329/4698/4701/4697/6390/1738/55967/27069/374291/4719/4700/4718/4711/4712/4694/6392/27089/4695/4707/4710/1349/29796/9167/388753/4713/10975/1347/4709",60,-0.647036145160125,-2.64567235847374,86,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0015986","proton motive force-driven ATP synthesis",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"4696/4535/134145/539/30968/518/4724/4729/4708/515/54539/516/4720/9551/4698/4701/522/9556/6390/55967/93974/374291/10476/4719/4700/4718/4711/4712/4694/6392/4695/4707/4710/4713/84833/4709/509",37,-0.671397591501009,-2.6252018501687,68,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0022900","electron transport chain",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"51103/2109/1337/4696/1534/7381/4535/27158/92014/51142/7384/1345/4724/1350/4729/790955/4708/983/1716/7385/9377/7386/54205/4720/1329/4698/4701/144363/4697/6390/1738/55967/27069/374291/4719/4700/4718/4711/4712/4694/6392/2230/27089/4695/4707/3052/4710/1349/29796/9167/388753/4713/2110/10975/2108/1347/4709",57,-0.613432436526282,-2.61361725206951,110,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0022904","respiratory electron transport chain",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"51103/2109/1337/4696/7381/4535/92014/51142/7384/1345/4724/1350/4729/790955/4708/983/1716/7385/9377/7386/54205/4720/1329/4698/4701/144363/4697/6390/1738/55967/27069/374291/4719/4700/4718/4711/4712/4694/6392/27089/4695/4707/3052/4710/1349/29796/9167/388753/4713/2110/10975/2108/1347/4709",54,-0.620629402011765,-2.61062887502598,101,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0006754","ATP biosynthetic process",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"4717/51079/4716/517/4702/1353/3565/10165/4696/3988/4535/134145/54209/539/56848/30968/518/4724/4729/790955/4708/5465/515/54539/516/4720/9551/4698/4701/522/9556/6390/55967/93974/374291/10476/4719/4700/4718/4711/4712/4694/6392/4695/4707/4710/4713/84833/27109/4709/509",51,-0.626429480370234,-2.57777139484383,90,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0150115","cell-substrate junction organization",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"26585/6422/347/11170/2335/3915/1307/7070/7094/9448/7010/10395/5339/4653/7057/4323/3791/1946/144165/10979/2824/11037/22998/87/7145/71/3678/10580/7414/90102/5295/9922/51057/79834/23122/23332/94/55920/3655/9344",40,0.572968998889448,2.57671063686846,99,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0019646","aerobic electron transport chain",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"23479/29103/246269/1340/4722/1351/4706/4717/4716/4702/1537/51103/1337/4696/7381/4535/92014/7384/1345/4724/1350/4729/790955/4708/7385/9377/7386/54205/4720/1329/4698/4701/4697/6390/1738/374291/4719/4700/4718/4711/4712/4694/6392/27089/4695/4707/4710/1349/29796/9167/4713/10975/1347/4709",54,-0.641737547091749,-2.57240317532441,78,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0042776","proton motive force-driven mitochondrial ATP synthesis",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"4696/4535/134145/539/30968/4724/4729/4708/515/54539/4720/9551/4698/4701/522/6390/55967/93974/374291/10476/4719/4700/4718/4711/4712/4694/6392/4695/4707/4710/4713/4709/509",33,-0.678846367670091,-2.5694902147525,59,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
