gene_symbol,u0_log2fc,u0_fdr,u1_log2fc,u1_fdr,u2_log2fc,u2_fdr,qc_log2fc,qc_fdr,deposited_log2fc,deposited_fdr,sample_direction_consistency,subgroups_tested,subgroup_labels,subgroup_sign_agreement_fraction,subgroup_effect_min,subgroup_effect_max,major_demographic_subgroup_dependence,healthy,adjacent_normal,tumor,healthy_to_adjacent,adjacent_to_tumor,trajectory_category,u0_screen,u1_adjusted_support,u2_location_support,qc_robust,unadjusted_adjusted_sign_agreement,location_adjusted_sign_agreement,qc_sign_agreement,deposited_support,direction_consistent,high_direction_consistency,subgroup_robust,evidence_score,evidence_tier,composition_adjusted_log2fc,composition_adjusted_fdr,composition_robust
FN1,2.93237627743459,7.2284429635707e-23,2.92797019250256,2.95625500028115e-20,2.77937752189109,1.47530174661232e-20,2.95253273749742,1.05131654064678e-20,2.93097183673469,7.306098947290679e-26,0.979591836734694,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,2.68095198608463,3.23700773073253,False,4.27195783599683,7.20433411343141,7.82658061245423,2.93237627743459,0.622246499022813,monotonic_up,True,True,True,True,True,True,True,True,True,True,True,0.993722106014537,Tier 1 - high-confidence,1.26449412525238,4.86759659456435e-08,True
AEBP1,1.68998119353293,2.11421756447573e-36,1.67240078755519,2.52729141320396e-32,1.67000188240067,9.78547642772117e-32,1.67880033735169,1.78433537424459e-32,1.69199387755102,5.553971617026e-43,0.989795918367347,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.56794397351364,1.81309447478934,False,6.22005904469213,7.91004023822505,7.96940635991582,1.68998119353292,0.0593661216907666,field_shift_then_plateau,True,True,True,True,True,True,True,True,True,True,True,0.97514233030642,Tier 1 - high-confidence,1.13127778182641,2.4856642411451202e-21,True
GEM,2.26115067694463,1.88359810486815e-19,2.15443047722543,3.92114832472271e-16,2.15803742317746,7.00554140923628e-16,2.16512665477043,3.37105659558688e-16,2.26408759183674,9.75046562512298e-27,0.989795918367347,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,2.00652879798452,2.49356177615153,False,4.5168611289119,6.77801180585653,6.87812960735038,2.26115067694463,0.100117801493851,field_shift_then_plateau,True,True,True,True,True,True,True,True,True,True,True,0.965732179262429,Tier 1 - high-confidence,0.920218359263442,7.20159805757765e-05,True
APOLD1,1.44011874570621,3.91928160388631e-41,1.4238498438929,7.91889798100038e-37,1.43630815729218,8.86818989166183e-37,1.43628864688999,1.68755635581885e-38,1.43708769387755,2.69942194957208e-50,1.0,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.32454090644541,1.49353694760711,False,3.10009059266841,4.54020933837462,4.80537962923999,1.44011874570621,0.265170290865366,monotonic_up,True,True,True,True,True,True,True,True,True,True,True,0.958846417420921,Tier 1 - high-confidence,1.18035390468919,2.96545411016837e-24,True
CCDC3,1.47400028685605,3.5420709393533897e-28,1.41889808996784,4.11958256995256e-24,1.4230948647353,8.66768225778166e-24,1.43075546945073,9.125031814729281e-25,1.47244306122449,1.7108325212094698e-29,1.0,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.43214497048775,1.51293985388741,False,4.51532675923393,5.98932704608998,6.10682490694276,1.47400028685605,0.117497860852778,field_shift_then_plateau,True,True,True,True,True,True,True,True,True,True,True,0.958492720711989,Tier 1 - high-confidence,0.950378418855593,2.79936332932623e-12,True
JUN,1.43959680344758,3.51882438146406e-31,1.39156666007813,6.72167520682933e-27,1.36766354389039,2.8429093795536497e-26,1.39034258556342,1.15509100195417e-26,1.43720379591837,7.08200206693697e-35,1.0,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.32009470781948,1.55890595640122,False,6.63927351381729,8.07887031726487,8.21227472093107,1.43959680344758,0.133404403666198,field_shift_then_plateau,True,True,True,True,True,True,True,True,True,True,True,0.956540475719866,Tier 1 - high-confidence,1.29556535923871,3.78193865229341e-18,True
ANGPTL2,1.76325470156273,8.53752209366331e-22,1.67761641546587,3.84007046662987e-18,1.65901665232387,1.3574534630089501e-17,1.69066130829369,1.85286648481852e-18,1.77021330612245,1.81403317292212e-29,0.979591836734694,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.57229467082304,1.8310765439871,False,3.4946654680636,5.25792016962633,5.1982535756787,1.76325470156273,-0.0596665939476288,field_shift_then_plateau,True,True,True,True,True,True,True,True,True,True,True,0.955597583538979,Tier 1 - high-confidence,0.609767441316765,3.64235446992314e-06,True
CD93,1.39830024651855,1.24489380824598e-22,1.40816544324381,1.63297761079566e-20,1.38737859489404,6.80543787763364e-20,1.42872746090988,5.26140608107715e-22,1.40096979591837,2.04559697645351e-25,0.979591836734694,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.22408665759168,1.47212018381268,False,4.82008101522797,6.21838126174652,6.24261078181678,1.39830024651855,0.0242295200702651,field_shift_then_plateau,True,True,True,True,True,True,True,True,True,True,True,0.953289363834424,Tier 1 - high-confidence,0.685475854702247,6.323673098760041e-09,True
COL1A2,1.87132153379169,1.3481789511845e-19,1.82494591258505,1.09102898121596e-16,1.77655599054525,4.14645007101632e-16,1.8360532556812,7.740488302272031e-17,1.86940434693878,9.077406803678079e-26,0.959183673469388,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.63618391387043,1.98054593985204,False,6.17365980691904,8.04498134071072,9.34315512937318,1.87132153379168,1.29817378866245,monotonic_up,True,True,True,True,True,True,True,True,True,True,True,0.952823545058911,Tier 1 - high-confidence,0.627493525441313,1.45210876012057e-05,True
MB,-1.32575343445846,5.99228729525345e-21,-1.3954726100619,3.4577771456256004e-20,-1.32547448067489,1.9027862478650402e-20,-1.38303132403547,3.4122951408042303e-20,-1.32220991836735,3.73656171837477e-22,0.989795918367347,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,-1.58926824557997,-1.15266683711899,False,7.58451457628731,6.25876114182885,4.62365361775564,-1.32575343445846,-1.63510752407321,monotonic_down,True,True,True,True,True,True,True,True,True,True,True,0.951513196203468,Tier 1 - high-confidence,-1.07709431317636,6.815351607704919e-11,True
