"probe_id","gene_symbol","entrez_id","symbol_count","entrez_count","mapping_status"
"205112_at","PLCE1","51196",1,1,"mapped_unique"
"205113_at","NEFM","4741",1,1,"mapped_unique"
"205114_s_at","CCL3","6348",3,3,"ambiguous"
"205114_s_at","CCL3L1","6349",3,3,"ambiguous"
"205114_s_at","CCL3L3","414062",3,3,"ambiguous"
"205115_s_at","RBM19","9904",1,1,"mapped_unique"
"205116_at","LAMA2","3908",1,1,"mapped_unique"
"205117_at","FGF1","2246",1,1,"mapped_unique"
"205118_at","FPR1","2357",1,1,"mapped_unique"
"205119_s_at","FPR1","2357",1,1,"mapped_unique"
"205120_s_at","SGCB","6443",1,1,"mapped_unique"
"205121_at","SGCB","6443",1,1,"mapped_unique"
"205122_at","MSANTD3-TMEFF1","100526694",2,2,"ambiguous"
"205122_at","TMEFF1","8577",2,2,"ambiguous"
"205123_s_at","MSANTD3-TMEFF1","100526694",2,2,"ambiguous"
"205123_s_at","TMEFF1","8577",2,2,"ambiguous"
"205124_at","BORCS8-MEF2B","4207",2,2,"ambiguous"
"205124_at","MEF2B","100271849",2,2,"ambiguous"
"205125_at","PLCD1","5333",1,1,"mapped_unique"
"205126_at","VRK2","7444",1,1,"mapped_unique"
"205127_at","PTGS1","5742",1,1,"mapped_unique"
"205128_x_at","PTGS1","5742",1,1,"mapped_unique"
"205129_at","NPM3","10360",1,1,"mapped_unique"
"205130_at","MOK","5891",1,1,"mapped_unique"
"205131_x_at","CLEC11A","6320",1,1,"mapped_unique"
"205132_at","ACTC1","70",1,1,"mapped_unique"
"205133_s_at","HSPE1","3336",1,1,"mapped_unique"
"205134_s_at","NUFIP1","26747",1,1,"mapped_unique"
"205135_s_at","NUFIP1","26747",1,1,"mapped_unique"
"205136_s_at","NUFIP1","26747",1,1,"mapped_unique"
"205137_x_at","USH1C","10083",1,1,"mapped_unique"
"205138_s_at","UST","10090",1,1,"mapped_unique"
"205139_s_at","UST","10090",1,1,"mapped_unique"
"205140_at","FPGT","8790",1,1,"mapped_unique"
"205141_at","ANG","283",1,1,"mapped_unique"
"205142_x_at","ABCD1","215",1,1,"mapped_unique"
"205143_at","NCAN","1463",1,1,"mapped_unique"
"205144_at","MYL5","4636",2,2,"ambiguous"
"205144_at","SLC49A3","84179",2,2,"ambiguous"
"205145_s_at","MYL5","4636",1,1,"mapped_unique"
"205146_x_at","APBA3","9546",1,1,"mapped_unique"
"205147_x_at","NCF4","4689",1,1,"mapped_unique"
"205148_s_at","CLCN4","1183",1,1,"mapped_unique"
"205149_s_at","CLCN4","1183",1,1,"mapped_unique"
"205150_s_at","TRIL","9865",1,1,"mapped_unique"
"205151_s_at","TRIL","9865",1,1,"mapped_unique"
"205152_at","SLC6A1","6529",1,1,"mapped_unique"
"205153_s_at","CD40","958",1,1,"mapped_unique"
"205154_at","LRRN2","10446",1,1,"mapped_unique"
"205155_s_at","SPTBN2","6712",1,1,"mapped_unique"
"205156_s_at","ASIC1","41",1,1,"mapped_unique"
"205157_s_at","KRT17","3872",1,1,"mapped_unique"
"205158_at","RNASE4","6038",1,1,"mapped_unique"
"205159_at","CSF2RB","1439",1,1,"mapped_unique"
"205160_at","PEX11A","8800",1,1,"mapped_unique"
"205161_s_at","PEX11A","8800",1,1,"mapped_unique"
"205162_at","ERCC8","1161",1,1,"mapped_unique"
"205163_at","MYL11","29895",1,1,"mapped_unique"
"205164_at","GCAT","23464",1,1,"mapped_unique"
"205165_at","CELSR3","1951",1,1,"mapped_unique"
"205166_at","CAPN5","726",1,1,"mapped_unique"
"205167_s_at","CDC25C","995",1,1,"mapped_unique"
"205168_at","DDR2","4921",1,1,"mapped_unique"
"205169_at","RBBP5","5929",1,1,"mapped_unique"
"205170_at","STAT2","6773",1,1,"mapped_unique"
"205171_at","PTPN4","5775",1,1,"mapped_unique"
"205172_x_at","CLTB","1212",1,1,"mapped_unique"
"205173_x_at","CD58","965",1,1,"mapped_unique"
"205174_s_at","QPCT","25797",1,1,"mapped_unique"
"205175_s_at","KHK","3795",1,1,"mapped_unique"
"205176_s_at","ITGB3BP","23421",1,1,"mapped_unique"
"205177_at","TNNI1","7135",1,1,"mapped_unique"
"205178_s_at","RBBP6","5930",1,1,"mapped_unique"
"205179_s_at","ADAM8","101",1,1,"mapped_unique"
"205180_s_at","ADAM8","101",1,1,"mapped_unique"
"205181_at","ZSCAN9","7746",1,1,"mapped_unique"
"205182_s_at","ZNF324","25799",1,1,"mapped_unique"
"205183_at","HNRNPD","3184",1,1,"mapped_unique"
"205184_at","GNG4","2786",1,1,"mapped_unique"
"205185_at","SPINK5","11005",1,1,"mapped_unique"
"205186_at","DNALI1","7802",1,1,"mapped_unique"
"205187_at","SMAD5","4090",1,1,"mapped_unique"
"205188_s_at","SMAD5","4090",1,1,"mapped_unique"
"205189_s_at","FANCC","2176",1,1,"mapped_unique"
"205190_at","PLS1","5357",1,1,"mapped_unique"
"205191_at","RP2","6102",1,1,"mapped_unique"
"205192_at","MAP3K14","9020",1,1,"mapped_unique"
"205193_at","MAFF","23764",1,1,"mapped_unique"
"205194_at","PSPH","5723",1,1,"mapped_unique"
"205195_at","AP1S1","1174",1,1,"mapped_unique"
"205196_s_at","AP1S1","1174",1,1,"mapped_unique"
"205197_s_at","ATP7A","538",1,1,"mapped_unique"
"205198_s_at","ATP7A","538",1,1,"mapped_unique"
"205199_at","CA9","768",1,1,"mapped_unique"
"205200_at","CLEC3B","7123",2,2,"ambiguous"
"205200_at","EXOSC7","23016",2,2,"ambiguous"
"205201_at","GLI3","2737",1,1,"mapped_unique"
"205202_at","PCMT1","5110",1,1,"mapped_unique"
"205203_at","PLD1","5337",1,1,"mapped_unique"
"205204_at","NMB","4828",1,1,"mapped_unique"
"205205_at","RELB","5971",1,1,"mapped_unique"
"205206_at","ANOS1","3730",1,1,"mapped_unique"
"205207_at","IL6","3569",1,1,"mapped_unique"
"205208_at","ALDH1L1","10840",1,1,"mapped_unique"
"205209_at","ACVR1B","91",1,1,"mapped_unique"
"205210_at","TGFBRAP1","9392",1,1,"mapped_unique"
"205211_s_at","RIN1","9610",1,1,"mapped_unique"
"205212_s_at","ACAP1","9744",1,1,"mapped_unique"
"205213_at","ACAP1","9744",1,1,"mapped_unique"
"205214_at","STK17B","9262",1,1,"mapped_unique"
"205215_at","RNF2","6045",1,1,"mapped_unique"
"205216_s_at","APOH","350",1,1,"mapped_unique"
"205217_at","TIMM8A","1678",1,1,"mapped_unique"
"205218_at","POLR3F","10621",1,1,"mapped_unique"
"205219_s_at","GALK2","2585",1,1,"mapped_unique"
"205220_at","HCAR3","8843",1,1,"mapped_unique"
"205221_at","HGD","3081",1,1,"mapped_unique"
"205222_at","EHHADH","1962",1,1,"mapped_unique"
"205223_at","DEPDC5","9681",1,1,"mapped_unique"
"205224_at","SURF2","6835",1,1,"mapped_unique"
"205225_at","ESR1","2099",1,1,"mapped_unique"
"205226_at","PDGFRL","5157",1,1,"mapped_unique"
"205227_at","IL1RAP","3556",1,1,"mapped_unique"
"205228_at","RBMS2","5939",1,1,"mapped_unique"
"205229_s_at","COCH","1690",1,1,"mapped_unique"
"205230_at","RPH3A","22895",1,1,"mapped_unique"
"205231_s_at","EPM2A","7957",1,1,"mapped_unique"
"205232_s_at","PAFAH2","5051",1,1,"mapped_unique"
"205233_s_at","PAFAH2","5051",1,1,"mapped_unique"
"205234_at","SLC16A4","9122",1,1,"mapped_unique"
"205235_s_at","KIF20B","9585",1,1,"mapped_unique"
"205236_x_at","SOD3","6649",1,1,"mapped_unique"
"205237_at","FCN1","2219",1,1,"mapped_unique"
"205238_at","TRMT2B","79979",1,1,"mapped_unique"
"205239_at","AREG","374",1,1,"mapped_unique"
"205240_at","GPSM2","29899",1,1,"mapped_unique"
"205241_at","SCO2","9997",1,1,"mapped_unique"
"205242_at","CXCL13","10563",1,1,"mapped_unique"
"205243_at","SLC13A3","64849",1,1,"mapped_unique"
"205244_s_at","SLC13A3","64849",1,1,"mapped_unique"
"205245_at","PARD6A","50855",1,1,"mapped_unique"
"205246_at","PEX13","5194",1,1,"mapped_unique"
"205247_at","NOTCH4","4855",1,1,"mapped_unique"
"205248_at","DOP1B","9980",1,1,"mapped_unique"
"205249_at","EGR2","1959",1,1,"mapped_unique"
"205250_s_at","CEP290","80184",1,1,"mapped_unique"
"205251_at","PER2","8864",1,1,"mapped_unique"
"205252_at","ZNF174","7727",1,1,"mapped_unique"
"205253_at","PBX1","5087",1,1,"mapped_unique"
"205254_x_at","TCF7","6932",1,1,"mapped_unique"
"205255_x_at","TCF7","6932",1,1,"mapped_unique"
"205256_at","ZBTB39","9880",1,1,"mapped_unique"
"205257_s_at","AMPH","273",1,1,"mapped_unique"
"205258_at","INHBB","3625",1,1,"mapped_unique"
"205259_at","NR3C2","4306",1,1,"mapped_unique"
"205260_s_at","ACYP1","97",1,1,"mapped_unique"
"205261_at","PGC","5225",1,1,"mapped_unique"
"205262_at","KCNH2","3757",1,1,"mapped_unique"
"205263_at","BCL10","8915",1,1,"mapped_unique"
"205264_at","POLR1G","10849",1,1,"mapped_unique"
"205265_s_at","SPEG","10290",2,2,"ambiguous"
"205265_s_at","SPEGNB","100996693",2,2,"ambiguous"
"205266_at","LIF","3976",1,1,"mapped_unique"
"205267_at","POU2AF1","5450",1,1,"mapped_unique"
"205268_s_at","ADD2","119",1,1,"mapped_unique"
"205269_at","LCP2","3937",1,1,"mapped_unique"
"205270_s_at","LCP2","3937",1,1,"mapped_unique"
"205271_s_at","CDK20","23552",1,1,"mapped_unique"
"205272_s_at","PRH1","5554",2,2,"ambiguous"
"205272_s_at","PRH2","5555",2,2,"ambiguous"
"205273_s_at","PITRM1","10531",1,1,"mapped_unique"
"205274_at","GTPBP1","9567",1,1,"mapped_unique"
"205275_at","GTPBP1","9567",1,1,"mapped_unique"
"205276_s_at","GTPBP1","9567",1,1,"mapped_unique"
"205277_at","PRDM2","7799",1,1,"mapped_unique"
"205278_at","GAD1","2571",1,1,"mapped_unique"
"205279_s_at","GLRB","2743",1,1,"mapped_unique"
"205280_at","GLRB","2743",1,1,"mapped_unique"
"205281_s_at","PIGA","5277",1,1,"mapped_unique"
"205282_at","LRP8","7804",1,1,"mapped_unique"
"205283_at","FKTN","2218",1,1,"mapped_unique"
"205284_at","URB2","9816",1,1,"mapped_unique"
"205285_s_at","FYB1","2533",1,1,"mapped_unique"
"205286_at","TFAP2C","7022",1,1,"mapped_unique"
"205287_s_at","TFAP2C","7022",1,1,"mapped_unique"
"205288_at","CDC14A","8556",1,1,"mapped_unique"
"205289_at","BMP2","650",1,1,"mapped_unique"
"205290_s_at","BMP2","650",1,1,"mapped_unique"
"205291_at","IL2RB","3560",1,1,"mapped_unique"
"205292_s_at","HNRNPA2B1","3181",1,1,"mapped_unique"
"205293_x_at","BAIAP2","10458",1,1,"mapped_unique"
"205294_at","BAIAP2","10458",1,1,"mapped_unique"
"205295_at","CKMT2","1160",1,1,"mapped_unique"
"205296_at","RBL1","5933",1,1,"mapped_unique"
"205297_s_at","CD79B","974",1,1,"mapped_unique"
"205298_s_at","BTN2A2","10385",1,1,"mapped_unique"
"205299_s_at","BTN2A2","10385",1,1,"mapped_unique"
"205300_s_at","SNRNP35","11066",1,1,"mapped_unique"
"205301_s_at","OGG1","4968",1,1,"mapped_unique"
"205302_at","IGFBP1","3484",1,1,"mapped_unique"
"205303_at","KCNJ8","3764",1,1,"mapped_unique"
"205304_s_at","KCNJ8","3764",1,1,"mapped_unique"
"205305_at","FGL1","2267",1,1,"mapped_unique"
"205306_x_at","KMO","8564",1,1,"mapped_unique"
"205307_s_at","KMO","8564",1,1,"mapped_unique"
"205308_at","ZC2HC1A","51101",1,1,"mapped_unique"
"205309_at","SMPDL3B","27293",1,1,"mapped_unique"
"205310_at","FBXO46","23403",1,1,"mapped_unique"
"205311_at","DDC","1644",1,1,"mapped_unique"
"205312_at","SPI1","6688",1,1,"mapped_unique"
"205313_at","HNF1B","6928",1,1,"mapped_unique"
"205314_x_at","SNTB2","6645",1,1,"mapped_unique"
"205315_s_at","SNTB2","6645",1,1,"mapped_unique"
"205316_at","SLC15A2","6565",1,1,"mapped_unique"
"205317_s_at","SLC15A2","6565",1,1,"mapped_unique"
"205318_at","KIF5A","3798",1,1,"mapped_unique"
"205319_at","PSCA","8000",1,1,"mapped_unique"
"205320_at","APC2","10297",1,1,"mapped_unique"
"205321_at","EIF2S3","1968",1,1,"mapped_unique"
"205322_s_at","MTF1","4520",1,1,"mapped_unique"
"205323_s_at","MTF1","4520",1,1,"mapped_unique"
"205324_s_at","FTSJ1","24140",1,1,"mapped_unique"
"205325_at","PHYHIP","9796",1,1,"mapped_unique"
"205326_at","RAMP3","10268",1,1,"mapped_unique"
"205327_s_at","ACVR2A","92",1,1,"mapped_unique"
"205328_at","CLDN10","9071",1,1,"mapped_unique"
"205329_s_at","SNX4","8723",1,1,"mapped_unique"
"205330_at","MN1","4330",1,1,"mapped_unique"
"205331_s_at","REEP2","51308",1,1,"mapped_unique"
"205332_at","RCE1","9986",1,1,"mapped_unique"
"205333_s_at","RCE1","9986",1,1,"mapped_unique"
"205334_at","S100A1","6271",1,1,"mapped_unique"
"205335_s_at","SRP19","6728",1,1,"mapped_unique"
"205336_at","PVALB","5816",1,1,"mapped_unique"
"205337_at","DCT","1638",1,1,"mapped_unique"
"205338_s_at","DCT","1638",1,1,"mapped_unique"
"205339_at","STIL","6491",1,1,"mapped_unique"
"205340_at","ZBTB24","9841",1,1,"mapped_unique"
"205341_at","EHD2","30846",1,1,"mapped_unique"
"205342_s_at","SULT1C2","6819",1,1,"mapped_unique"
"205343_at","SULT1C2","6819",1,1,"mapped_unique"
"205344_at","CSPG5","10675",1,1,"mapped_unique"
"205345_at","BARD1","580",1,1,"mapped_unique"
"205346_at","ST3GAL2","6483",1,1,"mapped_unique"
"205347_s_at","TMSB15A","11013",1,1,"mapped_unique"
"205348_s_at","DYNC1I1","1780",1,1,"mapped_unique"
"205349_at","GNA15","2769",1,1,"mapped_unique"
"205350_at","CRABP1","1381",1,1,"mapped_unique"
"205351_at","GGCX","2677",1,1,"mapped_unique"
"205352_at","SERPINI1","5274",1,1,"mapped_unique"
"205353_s_at","PEBP1","5037",1,1,"mapped_unique"
"205354_at","GAMT","2593",1,1,"mapped_unique"
"205355_at","ACADSB","36",1,1,"mapped_unique"
"205356_at","USP13","8975",1,1,"mapped_unique"
"205357_s_at","AGTR1","185",1,1,"mapped_unique"
"205358_at","GRIA2","2891",1,1,"mapped_unique"
"205359_at","AKAP6","9472",1,1,"mapped_unique"
"205360_at","PFDN4","5203",1,1,"mapped_unique"
"205361_s_at","PFDN4","5203",1,1,"mapped_unique"
"205362_s_at","PFDN4","5203",1,1,"mapped_unique"
"205363_at","BBOX1","8424",1,1,"mapped_unique"
"205364_at","ACOX2","8309",1,1,"mapped_unique"
"205365_at","HOXB6","3216",1,1,"mapped_unique"
"205366_s_at","HOXB6","3216",1,1,"mapped_unique"
"205367_at","SH2B2","10603",1,1,"mapped_unique"
"205368_at","FAM131B","9715",1,1,"mapped_unique"
"205369_x_at","DBT","1629",1,1,"mapped_unique"
"205370_x_at","DBT","1629",1,1,"mapped_unique"
"205371_s_at","DBT","1629",1,1,"mapped_unique"
"205372_at","PLAG1","5324",1,1,"mapped_unique"
"205373_at","CTNNA2","1496",1,1,"mapped_unique"
"205374_at","SLN","6588",1,1,"mapped_unique"
"205375_at","MDFI","4188",1,1,"mapped_unique"
"205376_at","INPP4B","8821",1,1,"mapped_unique"
"205377_s_at","ACHE","43",1,1,"mapped_unique"
"205378_s_at","ACHE","43",1,1,"mapped_unique"
"205379_at","CBR3","874",1,1,"mapped_unique"
"205380_at","PDZK1","5174",1,1,"mapped_unique"
"205381_at","LRRC17","10234",1,1,"mapped_unique"
"205382_s_at","CFD","1675",1,1,"mapped_unique"
"205383_s_at","ZBTB20","26137",1,1,"mapped_unique"
"205384_at","FXYD1","5348",1,1,"mapped_unique"
"205385_at","MDM2","4193",1,1,"mapped_unique"
"205386_s_at","MDM2","4193",1,1,"mapped_unique"
"205387_s_at","CGB3","1082",3,3,"ambiguous"
"205387_s_at","CGB5","93659",3,3,"ambiguous"
"205387_s_at","CGB7","94027",3,3,"ambiguous"
"205388_at","TNNC2","7125",1,1,"mapped_unique"
"205389_s_at","ANK1","286",1,1,"mapped_unique"
"205390_s_at","ANK1","286",1,1,"mapped_unique"
"205391_x_at","ANK1","286",1,1,"mapped_unique"
"205392_s_at","CCL14","6358",2,2,"ambiguous"
"205392_s_at","CCL15-CCL14","348249",2,2,"ambiguous"
"205393_s_at","CHEK1","1111",1,1,"mapped_unique"
"205394_at","CHEK1","1111",1,1,"mapped_unique"
"205395_s_at","MRE11","4361",1,1,"mapped_unique"
"205396_at","SMAD3","4088",1,1,"mapped_unique"
"205397_x_at","SMAD3","4088",1,1,"mapped_unique"
"205398_s_at","SMAD3","4088",1,1,"mapped_unique"
"205399_at","DCLK1","9201",1,1,"mapped_unique"
"205400_at","WAS","7454",1,1,"mapped_unique"
"205401_at","AGPS","8540",1,1,"mapped_unique"
"205402_x_at","PRSS2","5645",1,1,"mapped_unique"
"205403_at","IL1R2","7850",1,1,"mapped_unique"
"205404_at","HSD11B1","3290",1,1,"mapped_unique"
"205405_at","SEMA5A","9037",1,1,"mapped_unique"
"205406_s_at","SPA17","53340",1,1,"mapped_unique"
"205407_at","RECK","8434",1,1,"mapped_unique"
"205408_at","MLLT10","8028",1,1,"mapped_unique"
"205409_at","FOSL2","2355",1,1,"mapped_unique"
"205410_s_at","ATP2B4","493",1,1,"mapped_unique"
"205411_at","STK4","6789",1,1,"mapped_unique"
"205412_at","ACAT1","38",1,1,"mapped_unique"
"205413_at","MPPED2","744",1,1,"mapped_unique"
"205414_s_at","ARHGAP44","9912",1,1,"mapped_unique"
"205415_s_at","ATXN3","4287",1,1,"mapped_unique"
"205416_s_at","ATXN3","4287",1,1,"mapped_unique"
"205417_s_at","DAG1","1605",1,1,"mapped_unique"
"205418_at","FES","2242",1,1,"mapped_unique"
"205419_at","GPR183","1880",1,1,"mapped_unique"
"205420_at","PEX7","5191",1,1,"mapped_unique"
"205421_at","SLC22A3","6581",1,1,"mapped_unique"
"205422_s_at","ITGBL1","9358",1,1,"mapped_unique"
"205423_at","AP1B1","162",1,1,"mapped_unique"
"205424_at","TBKBP1","9755",1,1,"mapped_unique"
"205425_at","HIP1","3092",1,1,"mapped_unique"
"205426_s_at","HIP1","3092",1,1,"mapped_unique"
"205427_at","ZNF354A","6940",1,1,"mapped_unique"
"205428_s_at","CALB2","794",1,1,"mapped_unique"
"205429_s_at","PALS2","51678",1,1,"mapped_unique"
"205430_at","BMP5","653",1,1,"mapped_unique"
"205431_s_at","BMP5","653",1,1,"mapped_unique"
"205432_at","OVGP1","5016",1,1,"mapped_unique"
"205433_at","BCHE","590",1,1,"mapped_unique"
"205434_s_at","AAK1","22848",1,1,"mapped_unique"
"205435_s_at","AAK1","22848",1,1,"mapped_unique"
"205436_s_at","H2AX","3014",1,1,"mapped_unique"
"205437_at","ZNF211","10520",1,1,"mapped_unique"
"205438_at","PTPN21","11099",1,1,"mapped_unique"
"205439_at","GSTT2","2953",2,2,"ambiguous"
"205439_at","GSTT2B","653689",2,2,"ambiguous"
"205440_s_at","NPY1R","4886",1,1,"mapped_unique"
"205441_at","OCEL1","79629",1,1,"mapped_unique"
"205442_at","MFAP3L","9848",1,1,"mapped_unique"
"205443_at","SNAPC1","6617",1,1,"mapped_unique"
"205444_at","ATP2A1","487",1,1,"mapped_unique"
"205445_at","PRL","5617",1,1,"mapped_unique"
"205446_s_at","ATF2","1386",1,1,"mapped_unique"
"205447_s_at","MAP3K12","7786",1,1,"mapped_unique"
"205448_s_at","MAP3K12","7786",1,1,"mapped_unique"
"205449_at","SAC3D1","29901",1,1,"mapped_unique"
"205450_at","PHKA1","5255",1,1,"mapped_unique"
"205451_at","FOXO4","4303",1,1,"mapped_unique"
"205452_at","PIGB","9488",1,1,"mapped_unique"
"205453_at","HOXB2","3212",1,1,"mapped_unique"
"205454_at","HPCA","3208",1,1,"mapped_unique"
"205455_at","MST1R","4486",1,1,"mapped_unique"
"205456_at","CD3E","916",1,1,"mapped_unique"
"205457_at","ILRUN","64771",1,1,"mapped_unique"
"205458_at","MC1R","4157",1,1,"mapped_unique"
"205459_s_at","NPAS2","4862",1,1,"mapped_unique"
"205460_at","NPAS2","4862",1,1,"mapped_unique"
"205461_at","RAB35","11021",1,1,"mapped_unique"
"205462_s_at","HPCAL1","3241",1,1,"mapped_unique"
"205463_s_at","PDGFA","5154",1,1,"mapped_unique"
"205464_at","SCNN1B","6338",1,1,"mapped_unique"
"205465_x_at","HS3ST1","9957",1,1,"mapped_unique"
"205466_s_at","HS3ST1","9957",1,1,"mapped_unique"
"205467_at","CASP10","843",1,1,"mapped_unique"
"205468_s_at","IRF5","3663",1,1,"mapped_unique"
"205469_s_at","IRF5","3663",1,1,"mapped_unique"
"205470_s_at","KLK11","11012",1,1,"mapped_unique"
"205471_s_at","DACH1","1602",1,1,"mapped_unique"
"205472_s_at","DACH1","1602",1,1,"mapped_unique"
"205473_at","ATP6V1B1","525",1,1,"mapped_unique"
"205474_at","CRLF3","51379",1,1,"mapped_unique"
"205475_at","SCRG1","11341",1,1,"mapped_unique"
"205476_at","CCL20","6364",1,1,"mapped_unique"
"205477_s_at","AMBP","259",1,1,"mapped_unique"
"205478_at","PPP1R1A","5502",1,1,"mapped_unique"
"205479_s_at","PLAU","5328",1,1,"mapped_unique"
"205480_s_at","UGP2","7360",1,1,"mapped_unique"
"205481_at","ADORA1","134",1,1,"mapped_unique"
"205482_x_at","SNX15","29907",1,1,"mapped_unique"
"205483_s_at","ISG15","9636",1,1,"mapped_unique"
"205484_at","SIT1","27240",1,1,"mapped_unique"
"205485_at","RYR1","6261",1,1,"mapped_unique"
"205486_at","TESK2","10420",1,1,"mapped_unique"
"205487_s_at","VGLL1","51442",1,1,"mapped_unique"
"205488_at","GZMA","3001",1,1,"mapped_unique"
"205489_at","CRYM","1428",1,1,"mapped_unique"
"205490_x_at","GJB3","2707",1,1,"mapped_unique"
"205491_s_at","GJB3","2707",1,1,"mapped_unique"
"205492_s_at","DPYSL4","10570",1,1,"mapped_unique"
"205493_s_at","DPYSL4","10570",1,1,"mapped_unique"
"205494_at","ZNF821","55565",1,1,"mapped_unique"
"205495_s_at","GNLY","10578",1,1,"mapped_unique"
"205496_at","KIAA0408","9729",1,1,"mapped_unique"
"205497_at","ZNF175","7728",1,1,"mapped_unique"
"205498_at","GHR","2690",1,1,"mapped_unique"
"205499_at","SRPX2","27286",1,1,"mapped_unique"
"205500_at","C5","727",1,1,"mapped_unique"
"205501_at","PDE10A","10846",1,1,"mapped_unique"
"205502_at","CYP17A1","1586",1,1,"mapped_unique"
"205503_at","PTPN14","5784",1,1,"mapped_unique"
"205504_at","BTK","695",1,1,"mapped_unique"
"205505_at","GCNT1","2650",1,1,"mapped_unique"
"205506_at","VIL1","7429",1,1,"mapped_unique"
"205507_at","ARHGEF15","22899",1,1,"mapped_unique"
"205508_at","SCN1B","6324",1,1,"mapped_unique"
"205509_at","CPB1","1360",1,1,"mapped_unique"
"205510_s_at","GABPB1","2553",2,2,"ambiguous"
"205510_s_at","GABPB1-IT1","55056",2,2,"ambiguous"
"205511_at","GABPB1","2553",2,2,"ambiguous"
"205511_at","GABPB1-IT1","55056",2,2,"ambiguous"
"205512_s_at","AIFM1","9131",1,1,"mapped_unique"
"205513_at","TCN1","6947",1,1,"mapped_unique"
"205514_at","ZNF415","55786",1,1,"mapped_unique"
"205515_at","PRSS12","8492",1,1,"mapped_unique"
"205516_x_at","CIZ1","25792",1,1,"mapped_unique"
"205517_at","GATA4","2626",1,1,"mapped_unique"
"205518_s_at","CMAHP","8418",1,1,"mapped_unique"
"205519_at","WDR76","79968",1,1,"mapped_unique"
"205520_at","STRN","6801",1,1,"mapped_unique"
"205521_at","EXOG","9941",1,1,"mapped_unique"
"205522_at","HOXD4","3233",1,1,"mapped_unique"
"205523_at","HAPLN1","1404",1,1,"mapped_unique"
"205524_s_at","HAPLN1","1404",1,1,"mapped_unique"
"205525_at","CALD1","800",1,1,"mapped_unique"
"205526_s_at","KATNA1","11104",1,1,"mapped_unique"
"205527_s_at","GEMIN4","50628",1,1,"mapped_unique"
"205528_s_at","RUNX1T1","862",1,1,"mapped_unique"
"205529_s_at","RUNX1T1","862",1,1,"mapped_unique"
"205530_at","ETFDH","2110",1,1,"mapped_unique"
"205531_s_at","GLS2","27165",1,1,"mapped_unique"
"205532_s_at","CDH6","1004",1,1,"mapped_unique"
"205533_s_at","CDH6","1004",1,1,"mapped_unique"
"205534_at","PCDH7","5099",1,1,"mapped_unique"
"205535_s_at","PCDH7","5099",1,1,"mapped_unique"
"205536_at","VAV2","7410",1,1,"mapped_unique"
"205537_s_at","VAV2","7410",1,1,"mapped_unique"
"205538_at","CORO2A","7464",1,1,"mapped_unique"
"205539_at","AVIL","10677",1,1,"mapped_unique"
"205540_s_at","RRAGB","10325",1,1,"mapped_unique"
"205541_s_at","GSPT2","23708",1,1,"mapped_unique"
"205542_at","STEAP1","26872",1,1,"mapped_unique"
"205543_at","HSPA4L","22824",1,1,"mapped_unique"
"205544_s_at","CR2","1380",1,1,"mapped_unique"
"205545_x_at","DNAJC8","22826",1,1,"mapped_unique"
"205546_s_at","TYK2","7297",1,1,"mapped_unique"
"205547_s_at","TAGLN","6876",1,1,"mapped_unique"
"205548_s_at","BTG3","10950",1,1,"mapped_unique"
"205549_at","PCP4","5121",1,1,"mapped_unique"
"205550_s_at","BABAM2","9577",1,1,"mapped_unique"
"205551_at","SV2B","9899",1,1,"mapped_unique"
"205552_s_at","OAS1","4938",1,1,"mapped_unique"
"205553_s_at","CSRP3","8048",1,1,"mapped_unique"
"205554_s_at","DNASE1L3","1776",1,1,"mapped_unique"
"205555_s_at","MSX2","4488",1,1,"mapped_unique"
"205556_at","MSX2","4488",1,1,"mapped_unique"
"205557_at","BPI","671",1,1,"mapped_unique"
"205558_at","TRAF6","7189",1,1,"mapped_unique"
"205559_s_at","PCSK5","5125",1,1,"mapped_unique"
"205560_at","PCSK5","5125",1,1,"mapped_unique"
"205561_at","KCTD17","79734",1,1,"mapped_unique"
"205562_at","RPP38","10557",1,1,"mapped_unique"
"205563_at","KISS1","3814",1,1,"mapped_unique"
"205564_at","PAGE4","9506",1,1,"mapped_unique"
"205565_s_at","FXN","2395",1,1,"mapped_unique"
"205566_at","ABHD2","11057",1,1,"mapped_unique"
"205567_at","CHST1","8534",1,1,"mapped_unique"
"205568_at","AQP9","366",1,1,"mapped_unique"
"205569_at","LAMP3","27074",1,1,"mapped_unique"
"205570_at","PIP4K2A","5305",1,1,"mapped_unique"
"205571_at","LIPT1","51601",1,1,"mapped_unique"
"205572_at","ANGPT2","285",1,1,"mapped_unique"
"205573_s_at","SNX7","51375",1,1,"mapped_unique"
"205574_x_at","BMP1","649",1,1,"mapped_unique"
"205575_at","C1QL1","10882",1,1,"mapped_unique"
"205576_at","SERPIND1","3053",1,1,"mapped_unique"
"205577_at","PYGM","5837",1,1,"mapped_unique"
"205578_at","ROR2","4920",1,1,"mapped_unique"
"205579_at","HRH1","3269",1,1,"mapped_unique"
"205580_s_at","HRH1","3269",1,1,"mapped_unique"
"205581_s_at","NOS3","4846",1,1,"mapped_unique"
"205582_s_at","GGT5","2687",1,1,"mapped_unique"
"205583_s_at","ALG13","79868",1,1,"mapped_unique"
"205584_at","ALG13","79868",1,1,"mapped_unique"
"205585_at","ETV6","2120",1,1,"mapped_unique"
"205586_x_at","VGF","7425",1,1,"mapped_unique"
"205587_at","CEP43","11116",1,1,"mapped_unique"
